503 8
1.1641	13.53	10.21	10.52	13920	13.53	10.21	10.52
1.1641	13.53	10.24	10.53	13920	13.53	10.24	10.53
1.1641	13.53	10.26	10.54	13920	13.53	10.26	10.54
1.1641	13.53	10.27	10.55	13920	13.53	10.27	10.55
1.1692	13.55	10.28	10.55	14000	13.55	10.28	10.55
1.1692	13.55	10.29	10.56	14000	13.55	10.29	10.56
1.1692	13.55	10.3	10.57	14000	13.55	10.3	10.57
1.1641	13.53	10.3	10.58	13920	13.53	10.3	10.58
1.1692	13.55	10.3	10.58	14000	13.55	10.3	10.58
1.1692	13.55	10.31	10.58	14000	13.55	10.31	10.58
1.1641	13.53	10.31	10.58	13920	13.53	10.31	10.58
1.1615	13.52	10.31	10.58	13880	13.52	10.31	10.58
1.1589	13.51	10.32	10.58	13840	13.51	10.32	10.58
1.1563	13.5	10.32	10.58	13800	13.5	10.32	10.58
1.1537	13.49	10.32	10.57	13760	13.49	10.32	10.57
1.1510	13.48	10.31	10.57	13720	13.48	10.31	10.57
1.1484	13.47	10.31	10.57	13680	13.47	10.31	10.57
1.1432	13.45	10.3	10.56	13600	13.45	10.3	10.56
1.1406	13.44	10.29	10.56	13560	13.44	10.29	10.56
1.1300	13.4	10.28	10.54	13400	13.4	10.28	10.54
1.1327	13.41	10.27	10.53	13440	13.41	10.27	10.53
1.1278	13.39	10.26	10.52	13365	13.39	10.26	10.52
1.1234	13.37	10.25	10.51	13295	13.37	10.25	10.51
1.1189	13.35	10.24	10.5	13225	13.35	10.24	10.5
1.1100	13.31	10.23	10.49	13085	13.31	10.23	10.49
1.1055	13.29	10.22	10.48	13015	13.29	10.22	10.48
1.0964	13.25	10.21	10.45	12875	13.25	10.21	10.45
1.0919	13.23	10.19	10.43	12805	13.23	10.19	10.43
1.0875	13.21	10.17	10.41	12737	13.21	10.17	10.41
1.0828	13.19	10.16	10.39	12665	13.19	10.16	10.39
1.0805	13.18	10.14	10.37	12630	13.18	10.14	10.37
1.0783	13.17	10.12	10.35	12595	13.17	10.12	10.35
1.0760	13.16	10.1	10.33	12560	13.16	10.1	10.33
1.0737	13.15	10.09	10.31	12525	13.15	10.09	10.31
1.0714	13.14	10.07	10.29	12490	13.14	10.07	10.29
1.0714	13.14	10.05	10.27	12490	13.14	10.05	10.27
1.0714	13.14	10.04	10.26	12490	13.14	10.04	10.26
1.0714	13.14	10.03	10.25	12490	13.14	10.03	10.25
1.0691	13.13	10.02	10.24	12455	13.13	10.02	10.24
1.0668	13.12	10.01	10.22	12420	13.12	10.01	10.22
1.0668	13.12	9.99	10.21	12420	13.12	9.99	10.21
1.0668	13.12	9.98	10.2	12420	13.12	9.98	10.2
1.0668	13.12	9.97	10.19	12420	13.12	9.97	10.19
1.0668	13.12	9.97	10.18	12420	13.12	9.97	10.18
1.0760	13.16	9.97	10.19	12560	13.16	9.97	10.19
1.0760	13.16	9.97	10.19	12560	13.16	9.97	10.19
1.0805	13.18	9.97	10.2	12630	13.18	9.97	10.2
1.0851	13.2	9.98	10.2	12700	13.2	9.98	10.2
1.0896	13.22	9.98	10.2	12770	13.22	9.98	10.2
1.0919	13.23	9.99	10.21	12805	13.23	9.99	10.21
1.0964	13.25	10	10.22	12875	13.25	10	10.22
1.0987	13.26	10	10.23	12910	13.26	10	10.23
1.1032	13.28	10.01	10.24	12980	13.28	10.01	10.24
1.1032	13.28	10.02	10.25	12980	13.28	10.02	10.25
1.1100	13.31	10.03	10.26	13085	13.31	10.03	10.26
1.1144	13.33	10.05	10.27	13155	13.33	10.05	10.27
1.1211	13.36	10.07	10.29	13260	13.36	10.07	10.29
1.1300	13.4	10.09	10.3	13400	13.4	10.09	10.3
1.1406	13.44	10.1	10.32	13560	13.44	10.1	10.32
1.1510	13.48	10.12	10.34	13720	13.48	10.12	10.34
1.1615	13.52	10.14	10.37	13880	13.52	10.14	10.37
1.1692	13.55	10.15	10.39	14000	13.55	10.15	10.39
1.1770	13.58	10.17	10.42	14120	13.58	10.17	10.42
1.1822	13.6	10.2	10.46	14200	13.6	10.2	10.46
1.1899	13.63	10.23	10.5	14320	13.63	10.23	10.5
1.1899	13.63	10.26	10.54	14320	13.63	10.26	10.54
1.1899	13.63	10.29	10.57	14320	13.63	10.29	10.57
1.1899	13.63	10.31	10.59	14320	13.63	10.31	10.59
1.1899	13.63	10.33	10.61	14320	13.63	10.33	10.61
1.1899	13.63	10.35	10.63	14320	13.63	10.35	10.63
1.1950	13.65	10.37	10.64	14400	13.65	10.37	10.64
1.2052	13.69	10.39	10.66	14560	13.69	10.39	10.66
1.2052	13.69	10.4	10.67	14560	13.69	10.4	10.67
1.2052	13.69	10.41	10.68	14560	13.69	10.41	10.68
1.2052	13.69	10.42	10.69	14560	13.69	10.42	10.69
1.2052	13.69	10.43	10.7	14560	13.69	10.43	10.7
1.2052	13.69	10.44	10.71	14560	13.69	10.44	10.71
1.2052	13.69	10.45	10.72	14560	13.69	10.45	10.72
1.2128	13.72	10.46	10.73	14680	13.72	10.46	10.73
1.2153	13.73	10.47	10.74	14720	13.73	10.47	10.74
1.2153	13.73	10.48	10.74	14720	13.73	10.48	10.74
1.2153	13.73	10.49	10.75	14720	13.73	10.49	10.75
1.2153	13.73	10.49	10.75	14720	13.73	10.49	10.75
1.2153	13.73	10.49	10.76	14720	13.73	10.49	10.76
1.2153	13.73	10.5	10.76	14720	13.73	10.5	10.76
1.2153	13.73	10.5	10.77	14720	13.73	10.5	10.77
1.2153	13.73	10.5	10.77	14720	13.73	10.5	10.77
1.2153	13.73	10.5	10.77	14720	13.73	10.5	10.77
1.2077	13.7	10.5	10.77	14600	13.7	10.5	10.77
1.2077	13.7	10.5	10.77	14600	13.7	10.5	10.77
1.2052	13.69	10.5	10.76	14560	13.69	10.5	10.76
1.2026	13.68	10.48	10.76	14520	13.68	10.48	10.76
1.1975	13.66	10.47	10.75	14440	13.66	10.47	10.75
1.2052	13.69	10.46	10.74	14560	13.69	10.46	10.74
1.1899	13.63	10.45	10.73	14320	13.63	10.45	10.73
1.1873	13.62	10.45	10.72	14280	13.62	10.45	10.72
1.1847	13.61	10.45	10.71	14240	13.61	10.45	10.71
1.1822	13.6	10.44	10.7	14200	13.6	10.44	10.7
1.1796	13.59	10.44	10.69	14160	13.59	10.44	10.69
1.1796	13.59	10.43	10.68	14160	13.59	10.43	10.68
1.1770	13.58	10.43	10.68	14120	13.58	10.43	10.68
1.1770	13.58	10.42	10.67	14120	13.58	10.42	10.67
1.1744	13.57	10.42	10.66	14080	13.57	10.42	10.66
1.1744	13.57	10.41	10.65	14080	13.57	10.41	10.65
1.1744	13.57	10.4	10.64	14080	13.57	10.4	10.64
1.1744	13.57	10.4	10.64	14080	13.57	10.4	10.64
1.1744	13.57	10.39	10.63	14080	13.57	10.39	10.63
1.1744	13.57	10.39	10.63	14080	13.57	10.39	10.63
1.1796	13.59	10.38	10.63	14160	13.59	10.38	10.63
1.1873	13.62	10.38	10.64	14280	13.62	10.38	10.64
1.1899	13.63	10.39	10.65	14320	13.63	10.39	10.65
1.1950	13.65	10.4	10.66	14400	13.65	10.4	10.66
1.2001	13.67	10.41	10.67	14480	13.67	10.41	10.67
1.2026	13.68	10.42	10.69	14520	13.68	10.42	10.69
1.2052	13.69	10.43	10.7	14560	13.69	10.43	10.7
1.2153	13.73	10.45	10.72	14720	13.73	10.45	10.72
1.2204	13.75	10.46	10.74	14800	13.75	10.46	10.74
1.2254	13.77	10.47	10.75	14880	13.77	10.47	10.75
1.2279	13.78	10.49	10.77	14920	13.78	10.49	10.77
1.2446	13.84	10.51	10.79	15180	13.84	10.51	10.79
1.2504	13.86	10.53	10.82	15270	13.86	10.53	10.82
1.2619	13.9	10.56	10.85	15450	13.9	10.56	10.85
1.2706	13.93	10.58	10.88	15585	13.93	10.58	10.88
1.2792	13.96	10.6	10.9	15720	13.96	10.6	10.9
1.2877	13.99	10.61	10.92	15855	13.99	10.61	10.92
1.2963	14.02	10.63	10.95	15990	14.02	10.63	10.95
1.3048	14.05	10.65	10.98	16125	14.05	10.65	10.98
1.3104	14.07	10.67	11	16215	14.07	10.67	11
1.3161	14.09	10.7	11.04	16305	14.09	10.7	11.04
1.3273	14.13	10.73	11.07	16485	14.13	10.73	11.07
1.3357	14.16	10.76	11.1	16620	14.16	10.76	11.1
1.3385	14.17	10.79	11.13	16665	14.17	10.79	11.13
1.3468	14.2	10.82	11.16	16800	14.2	10.82	11.16
1.3579	14.24	10.84	11.19	16980	14.24	10.84	11.19
1.3689	14.28	10.87	11.22	17160	14.28	10.87	11.22
1.3799	14.32	10.9	11.25	17340	14.32	10.9	11.25
1.3853	14.34	10.93	11.29	17430	14.34	10.93	11.29
1.3989	14.39	10.97	11.33	17655	14.39	10.97	11.33
1.4133	14.43	11	11.37	17880	14.43	11	11.37
1.4172	14.44	11.04	11.4	17940	14.44	11.04	11.4
1.4249	14.46	11.1	11.45	18060	14.46	11.1	11.45
1.4249	14.46	11.15	11.5	18060	14.46	11.15	11.5
1.4442	14.51	11.18	11.55	18360	14.51	11.18	11.55
1.4519	14.53	11.2	11.59	18480	14.53	11.2	11.59
1.4557	14.54	11.22	11.61	18540	14.54	11.22	11.61
1.4596	14.55	11.24	11.64	18600	14.55	11.24	11.64
1.4710	14.58	11.25	11.67	18780	14.58	11.25	11.67
1.4824	14.61	11.25	11.7	18960	14.61	11.25	11.7
1.4900	14.63	11.26	11.74	19080	14.63	11.26	11.74
1.4976	14.65	11.27	11.78	19200	14.65	11.27	11.78
1.5052	14.67	11.28	11.8	19320	14.67	11.28	11.8
1.5127	14.69	11.29	11.82	19440	14.69	11.29	11.82
1.5164	14.7	11.31	11.85	19500	14.7	11.31	11.85
1.5240	14.72	11.34	11.88	19620	14.72	11.34	11.88
1.5352	14.75	11.37	11.9	19800	14.75	11.37	11.9
1.5464	14.78	11.39	11.93	19980	14.78	11.39	11.93
1.5579	14.81	11.42	11.96	20165	14.81	11.42	11.96
1.5661	14.83	11.44	11.99	20295	14.83	11.44	11.99
1.5702	14.84	11.47	12.02	20360	14.84	11.47	12.02
1.5742	14.85	11.49	12.05	20425	14.85	11.49	12.05
1.5783	14.86	11.51	12.09	20490	14.86	11.51	12.09
1.5864	14.88	11.54	12.12	20620	14.88	11.54	12.12
1.6027	14.92	11.56	12.15	20880	14.92	11.56	12.15
1.6107	14.94	11.58	12.17	21010	14.94	11.58	12.17
1.6188	14.96	11.6	12.19	21140	14.96	11.6	12.19
1.6308	14.99	11.62	12.22	21335	14.99	11.62	12.22
1.6308	14.99	11.64	12.24	21335	14.99	11.64	12.24
1.6308	14.99	11.66	12.27	21335	14.99	11.66	12.27
1.6308	14.99	11.67	12.29	21335	14.99	11.67	12.29
1.6308	14.99	11.68	12.3	21335	14.99	11.68	12.3
1.6392	15.01	11.69	12.31	21470	15.01	11.69	12.31
1.6480	15.03	11.71	12.32	21610	15.03	11.71	12.32
1.6480	15.03	11.72	12.34	21610	15.03	11.72	12.34
1.6567	15.05	11.74	12.35	21750	15.05	11.74	12.35
1.6611	15.06	11.76	12.37	21820	15.06	11.76	12.37
1.6611	15.06	11.78	12.38	21820	15.06	11.78	12.38
1.6611	15.06	11.78	12.39	21820	15.06	11.78	12.39
1.6654	15.07	11.79	12.4	21890	15.07	11.79	12.4
1.6654	15.07	11.79	12.41	21890	15.07	11.79	12.41
1.6741	15.09	11.8	12.42	22030	15.09	11.8	12.42
1.6741	15.09	11.8	12.42	22030	15.09	11.8	12.42
1.6741	15.09	11.8	12.43	22030	15.09	11.8	12.43
1.6741	15.09	11.8	12.43	22030	15.09	11.8	12.43
1.6741	15.09	11.8	12.43	22030	15.09	11.8	12.43
1.6741	15.09	11.8	12.43	22030	15.09	11.8	12.43
1.6741	15.09	11.8	12.43	22030	15.09	11.8	12.43
